Tid (s),C1,C2
956,50.3,51.4
957,50.3,50.6
958,50.9,51.2
959,50.2,50.6
960,49.8,50.8
961,50,51.3
962,50.1,52.2
963,51,54.4
964,51.8,55.7
965,52.3,56.1
966,52.4,55.8
967,51.8,54.8
968,51,53.7
969,52.8,55.4
970,52.9,55.1
971,52.6,54.1
972,54.8,53.4
973,54.2,52.3
974,52.9,52.4
975,52.4,51.4
976,51.8,50.7
977,50.9,49.6
978,51.1,49.8
979,50.3,49.8
980,49.2,49
981,48.8,49.2
982,48,48.8
983,47.8,48.3
984,47.4,48.3
985,46.4,47.1
986,46.9,47.5
987,46.2,47.2
988,46.4,47
989,47,47.8
990,46.8,47.6
991,47.4,48
992,46.5,48
993,46.7,47.8
994,47,47.8
995,47.4,47.7
996,49.6,50.4
997,49.8,49.6
998,50.1,49.8
999,50.2,50.7
1000,50.3,51
1001,50.6,51.6
1002,50.4,51.7
1003,50,51.2
1004,49.9,51.2
1005,49.9,51.2
1006,49.7,50.7
1007,48.4,50.4
1008,48.7,49.9
1009,48.1,49.5
1010,47.8,49.2
1011,48.3,49.2
1012,48.4,49.4
1013,48.7,48.7
1014,48.5,48.9
1015,48.7,49.1
1016,47.7,48.7
1017,47.8,48.8
1018,48,48.5
1019,47.8,48.7
1020,48.9,48.7
1021,47.5,48.2
1022,47.6,48.4
1023,47.4,48.4
1024,47.8,48.2
1025,48.8,49.1
1026,48.8,49.1
1027,49.1,49.4
1028,49.2,49.3
1029,49.3,49.7
1030,49.4,49.3
1031,49.7,50.1
1032,49.9,49.8
1033,49.7,50.2
1034,49.3,49.9
1035,48.9,50.7
1036,49.3,50.6
1037,48.9,50.3
1038,49.9,50.3
1039,49.1,50
1040,49.1,49.3
1041,49.3,49.7
1042,48.6,49.2
1043,49.1,49.3
1044,48.4,48.4
1045,48.6,49.1
1046,48.7,49.7
1047,48,49.1
1048,48.1,49.9
1049,48,49.6
1050,48.1,49.5
1051,47.1,48.9
1052,46.8,49
1053,47.8,49
1054,47.9,48.4
1055,47.4,48
1056,47.6,47.9
1057,47.3,47.2
1058,46.7,46.4
1059,46.9,45.7
1060,46.7,45.9
1061,46.1,45.5
1062,46.9,45.9
1063,47.5,46.4
1064,47.9,46.6
1065,47.9,46.9
1066,47.2,46.6
1067,47.6,47.4
1068,47.9,47.8
1069,49.1,48.7
1070,48.1,49.6
1071,48.4,49.8
1072,49,50
1073,48.6,50
1074,48,49.7
1075,48.6,50.3
1076,48.8,50.1
1077,48.5,49.5
1078,48.3,49.2
1079,48.8,49.2
1080,49.1,49
1081,50.6,49.1
1082,50.2,49.1
1083,50.4,48.7
1084,50.6,48.9
1085,50.5,49.5
1086,51.2,50.8
1087,51,51.5
1088,52,52.5
1089,52,54.2
1090,51.3,53.9
1091,51.4,53.6
1092,50.9,53.3
1093,50.7,53
1094,51.1,52.4
1095,50.8,52.7
1096,50.9,51.6
1097,50.2,50.5
1098,49.6,50.3
1099,49,48.8
1100,48.7,49
1101,49,49.7
1102,48.2,49
1103,47.4,48.3
1104,47.7,48.7
1105,47.9,49
1106,47.8,49
1107,48.3,48.4
1108,48,48.3
1109,48.6,49
1110,48.6,48.8
1111,49,49.3
1112,49.1,49.9
1113,48.9,49.2
1114,49.3,49.8
1115,49.1,49.3
1116,49,50.3
1117,49.1,50.4
1118,49.8,51
1119,49.7,51.5
1120,50.2,51.7
1121,50.8,52.1
1122,50.4,52
1123,50.9,51.9
1124,51.2,51.6
1125,50.9,51.4
1126,51.6,51.7
1127,52.1,51.1
1128,52,51
1129,52.4,51.1
1130,51.8,50.7
1131,51.7,51.1
1132,52,51.9
1133,51.8,52.4
1134,51.6,52.6
1135,51.5,52.3
1136,50.5,52.1
1137,49.8,51.7
1138,51.6,51.9
1139,49.5,51.5
1140,49.5,51.2
1141,49.3,51
1142,48.7,50.5
1143,48.9,50.1
1144,48.9,50.3
1145,48.9,49.9
1146,49.2,49.4
1147,49.2,49.4
1148,49.3,49
1149,49,49
1150,48.8,49.1
1151,48.8,49.1
1152,48.6,49.7
1153,49.1,49.7
1154,48.6,49.7
1155,47.9,49.8
1156,48.2,49.9
1157,48.4,50.1
1158,48.2,50.5
1159,47.9,50.4
1160,48.4,50.4
1161,49.2,50
1162,48.9,49.6
1163,48.9,49.6
1164,49.2,49.7
1165,49.3,48.6
1166,49.8,48.8
1167,50.4,48
1168,48.3,46.9
1169,47.7,46.2
1170,47.2,45.3
1171,47.1,45.3
1172,46.3,43.9
1173,45,42.8
1174,44.7,42.2
1175,45,43
1176,44,42.6
1177,43,41.6
1178,42.4,41.7
1179,42.2,41.9
1180,43.6,42.7
1181,44.5,43.8
1182,44.8,43.4
1183,43.7,42.5
1184,43.3,42.1
1185,43,42.5
1186,43.8,43
1187,45.1,44.3
1188,46,45.4
1189,47,46.8
1190,48.2,47.7
1191,48.4,48.5
1192,48.6,48.5
1193,47.7,48.5
1194,47.7,48.5
1195,47.7,48.8
1196,47.7,48.8
1197,47.8,48.5
1198,47.5,48.5
1199,47.3,47.9
1200,47.6,47.5
1201,47.8,47.1
1202,47.5,47.3
1203,48.3,47.9
1204,47.9,48.7
1205,48.8,48.2
1206,49.1,49.1
1207,49.2,49.3
1208,49.5,49.4
1209,49.7,49.8
1210,49.9,49.9
1211,50,49.9
1212,50.2,51
1213,50.2,51.5
1214,50.2,51.5
1215,50.4,51.3
1216,50,52.4
1217,49,51.7
1218,49.4,51.8
1219,49.5,51.8
1220,50.4,51.7
1221,49.9,51.5
1222,49.8,51.4
1223,50.3,51.1
1224,50.9,51.1
1225,51.4,51
1226,50.7,51.1
1227,50.4,50.1
1228,50,50
1229,50.2,49.8
1230,50.9,49.5
1231,50.1,49.7
1232,49.7,49.4
1233,49.1,49.3
1234,49.1,48.9
1235,48.4,47.7
1236,48.4,47.8
1237,47.9,47.8
1238,47.8,47.9
1239,47.7,48.3
1240,48.4,49.1
1241,48.1,48.2
1242,48.1,49
1243,47.7,48.4
1244,47.3,48.5
1245,47.5,48.5
1246,47.7,48
1247,48.1,48.2
1248,48.1,48
1249,47.6,47.3
1250,47.7,47.1
1251,47.7,47.9
1252,47.9,47.9
1253,48.1,48.4
1254,48.3,48.6
1255,48.3,48.5
1256,48.7,49
1257,49.1,49.3
1258,48.4,49.3
1259,48.3,49.3
1260,47.9,49.3
1261,48.4,49.8
1262,47.9,49.3
1263,47.8,49.3
1264,47.6,48.9
1265,47.5,48.8
1266,47.9,48.9
1267,48.2,48.5
1268,48.4,48.6
1269,48,48.7
1270,48.8,48.8
1271,49,48.8
1272,48.9,48.9
1273,48.1,49.2
1274,48.3,49.2
1275,48.1,48.8
1276,47.6,48.8
1277,46.4,47.9
1278,46,47.5
1279,45.4,47.1
1280,45.6,47
1281,44.8,46.2
1282,44.5,45.6
1283,44.4,45.5
1284,44.1,45
1285,44.6,44.6
1286,44.9,43.8
1287,45.2,44
1288,45.4,43.7
1289,46.4,44.3
1290,43.4,42.3
1291,43.3,41.1
1292,42.4,40.9
1293,43.3,41.4
1294,43.3,42.4
1295,43.1,42
1296,43.6,43.1
1297,43.7,43.5
1298,45.1,42.6
1299,45.7,42.7
1300,46.2,43.7
1301,46.8,45
1302,47.9,46.8
1303,49.4,47.1
1304,50.4,48.4
1305,49.7,48.3
1306,49.4,48.8
1307,49.7,49.5
1308,49.4,49.9
1309,49.2,49.8
1310,49.8,50.9
1311,50.9,51.4
1312,49.8,50.8
1313,50.4,50.6
1314,50.7,50.7
1315,50.9,51.1
1316,51,51.6
1317,51.6,51.8
1318,51.8,52.7
1319,51.8,52.7
1320,51.7,52.7
1321,51.6,52.7
1322,52,52.5
1323,51.9,52.7
1324,51.2,52.5
1325,51.8,52.2
1326,52.4,51.2
1327,51.6,51.5
1328,51.2,50.9
1329,51.6,51.9
1330,50.7,50.8
1331,50.6,50.4
1332,49.9,50.6
1333,49.2,50.5
1334,48.5,50.2
1335,48.4,49.9
1336,47.8,48.8
1337,45.7,44.6
1338,45.9,44.4
1339,46.4,44.5
1340,47.6,45.5
1341,47,45
1342,47,46.7
1343,47.7,46.8
1344,47.4,46.5
1345,48.1,47.5
1346,49.2,47.7
1347,49.3,48.2
1348,49.4,49.3
1349,49.8,49.1
1350,49.9,49.8
1351,49.5,50.1
1352,50.4,50.5
1353,51,51
1354,50.9,51.3
1355,50.5,51.5
1356,50.3,51.7
1357,50.3,51.5
1358,50.5,50.9
1359,50.5,50.8
1360,50.8,51.5
1361,51.1,51.5
1362,51.3,51.5
1363,51,51.7
1364,51.1,51.9
1365,51,51.5
1366,50.4,51.2
1367,50.9,51.4
1368,50.8,50.7
1369,50.8,50.7
1370,50.4,51.1
1371,49.7,50.2
1372,49,49.4
1373,48.7,49.5
1374,48.9,49.5
1375,48.8,49.4
1376,48.5,48.4
1377,48.1,47.8
1378,48.2,47.8
1379,48.1,47.3
